,Country,Year,rd_expenditure,gdpca,unemp_rate,population,inflation,export_vol,import_vol,rd_expenditure_missing,gdpca_missing,unemp_rate_missing,population_missing,inflation_missing,export_vol_missing,import_vol_missing,date,Month,Businesses_R&D expenditure_mean_YTD,Businesses_product development_mean_YTD,Consulting Firms_innovation management_mean_YTD,Consulting Firms_innovation strategy_mean_YTD,Government agencies_government grants_mean_YTD,Government agencies_research funding_mean_YTD,Innovation Hubs_startup incubation_mean_YTD,Innovation Hubs_technology park_mean_YTD,Patent Attorneys_patent attorney_mean_YTD,Patent Attorneys_patent registration_mean_YTD,R&D Employees_R&D jobs_mean_YTD,Research Institutions_collaboration with industry_mean_YTD,Research Institutions_research grant_mean_YTD,Tax Authorities_R&D tax credit_mean_YTD,VCs_VC investment_mean_YTD,VCs_startup funding_mean_YTD,Businesses_R&D expenditure_yearly_avg,Businesses_product development_yearly_avg,Consulting Firms_innovation management_yearly_avg,Consulting Firms_innovation strategy_yearly_avg,Government agencies_government grants_yearly_avg,Government agencies_research funding_yearly_avg,Innovation Hubs_startup incubation_yearly_avg,Innovation Hubs_technology park_yearly_avg,Patent Attorneys_patent attorney_yearly_avg,Patent Attorneys_patent registration_yearly_avg,R&D Employees_R&D jobs_yearly_avg,Research Institutions_collaboration with industry_yearly_avg,Research Institutions_research grant_yearly_avg,Tax Authorities_R&D tax credit_yearly_avg,VCs_VC investment_yearly_avg,VCs_startup funding_yearly_avg
2168,US,2013,468.27722417165,53245.52,7.358,316.331,232.952,2.97,1.214,0,0,0,0,0,0,0,2013-06-01,6.0,2.4,39.6,72.8,26.0,9.2,28.0,14.8,42.2,42.8,8.6,24.4,5.4,32.4,20.6,0.0,60.2,2.0,37.083333333333336,65.16666666666667,23.25,9.0,24.166666666666668,14.5,40.833333333333336,40.666666666666664,9.5,24.416666666666668,5.083333333333333,30.25,18.75,0.0,58.0
2169,US,2013,468.27722417165,53245.52,7.358,316.331,232.952,2.97,1.214,0,0,0,0,0,0,0,2013-07-01,7.0,3.3333333333333335,38.166666666666664,69.83333333333333,25.0,9.0,26.5,12.333333333333334,42.5,42.333333333333336,9.5,24.833333333333332,4.5,31.0,21.0,0.0,59.0,2.0,37.083333333333336,65.16666666666667,23.25,9.0,24.166666666666668,14.5,40.833333333333336,40.666666666666664,9.5,24.416666666666668,5.083333333333333,30.25,18.75,0.0,58.0
2170,US,2013,468.27722417165,53245.52,7.358,316.331,232.952,2.97,1.214,0,0,0,0,0,0,0,2013-08-01,8.0,2.857142857142857,37.285714285714285,67.42857142857143,25.0,9.0,25.428571428571427,10.571428571428571,41.857142857142854,42.142857142857146,9.714285714285714,24.285714285714285,3.857142857142857,30.428571428571427,20.428571428571427,0.0,59.0,2.0,37.083333333333336,65.16666666666667,23.25,9.0,24.166666666666668,14.5,40.833333333333336,40.666666666666664,9.5,24.416666666666668,5.083333333333333,30.25,18.75,0.0,58.0
2171,US,2013,468.27722417165,53245.52,7.358,316.331,232.952,2.97,1.214,0,0,0,0,0,0,0,2013-09-01,9.0,3.0,37.0,65.75,23.625,9.125,24.625,9.25,42.0,42.25,9.75,24.5,3.375,30.0,20.5,0.0,59.25,2.0,37.083333333333336,65.16666666666667,23.25,9.0,24.166666666666668,14.5,40.833333333333336,40.666666666666664,9.5,24.416666666666668,5.083333333333333,30.25,18.75,0.0,58.0
2172,US,2013,468.27722417165,53245.52,7.358,316.331,232.952,2.97,1.214,0,0,0,0,0,0,0,2013-10-01,10.0,2.6666666666666665,37.333333333333336,66.55555555555556,23.333333333333332,9.222222222222221,24.11111111111111,8.222222222222221,41.666666666666664,41.44444444444444,9.444444444444445,24.444444444444443,6.777777777777778,30.555555555555557,20.0,0.0,58.111111111111114,2.0,37.083333333333336,65.16666666666667,23.25,9.0,24.166666666666668,14.5,40.833333333333336,40.666666666666664,9.5,24.416666666666668,5.083333333333333,30.25,18.75,0.0,58.0
2173,US,2013,468.27722417165,53245.52,7.358,316.331,232.952,2.97,1.214,0,0,0,0,0,0,0,2013-11-01,11.0,2.4,37.8,67.6,23.5,9.3,24.5,7.4,41.5,41.4,9.4,23.9,6.1,30.8,19.2,0.0,57.5,2.0,37.083333333333336,65.16666666666667,23.25,9.0,24.166666666666668,14.5,40.833333333333336,40.666666666666664,9.5,24.416666666666668,5.083333333333333,30.25,18.75,0.0,58.0
2174,US,2013,468.27722417165,53245.52,7.358,316.331,232.952,2.97,1.214,0,0,0,0,0,0,0,2013-12-01,12.0,2.1818181818181817,37.81818181818182,66.72727272727273,23.545454545454547,9.181818181818182,24.545454545454547,15.818181818181818,41.36363636363637,40.90909090909091,9.636363636363637,24.181818181818183,5.545454545454546,30.636363636363637,18.90909090909091,0.0,58.63636363636363,2.0,37.083333333333336,65.16666666666667,23.25,9.0,24.166666666666668,14.5,40.833333333333336,40.666666666666664,9.5,24.416666666666668,5.083333333333333,30.25,18.75,0.0,58.0
2175,US,2014,481.775482622067,55083.51,6.158,318.619,236.715,3.883,5.16,0,0,0,0,0,0,0,2014-01-01,1.0,,,,,,,,,,,,,,,,,5.083333333333333,38.75,67.0,27.083333333333332,7.583333333333333,24.25,14.5,40.583333333333336,39.25,10.083333333333334,25.666666666666668,6.333333333333333,31.25,21.416666666666668,0.0,73.75
2176,US,2014,481.775482622067,55083.51,6.158,318.619,236.715,3.883,5.16,0,0,0,0,0,0,0,2014-02-01,2.0,12.0,41.0,56.0,21.0,9.0,23.0,0.0,39.0,41.0,12.0,32.0,7.0,33.0,20.0,0.0,73.0,5.083333333333333,38.75,67.0,27.083333333333332,7.583333333333333,24.25,14.5,40.583333333333336,39.25,10.083333333333334,25.666666666666668,6.333333333333333,31.25,21.416666666666668,0.0,73.75
2177,US,2014,481.775482622067,55083.51,6.158,318.619,236.715,3.883,5.16,0,0,0,0,0,0,0,2014-03-01,3.0,8.5,43.0,66.0,24.0,9.0,25.5,0.0,39.5,41.5,11.5,30.5,3.5,36.0,18.5,0.0,74.0,5.083333333333333,38.75,67.0,27.083333333333332,7.583333333333333,24.25,14.5,40.583333333333336,39.25,10.083333333333334,25.666666666666668,6.333333333333333,31.25,21.416666666666668,0.0,73.75
2178,US,2014,481.775482622067,55083.51,6.158,318.619,236.715,3.883,5.16,0,0,0,0,0,0,0,2014-04-01,4.0,5.666666666666667,42.0,64.33333333333333,27.333333333333332,8.666666666666666,25.666666666666668,9.0,39.333333333333336,41.666666666666664,12.333333333333334,27.0,2.3333333333333335,35.0,19.666666666666668,0.0,75.33333333333333,5.083333333333333,38.75,67.0,27.083333333333332,7.583333333333333,24.25,14.5,40.583333333333336,39.25,10.083333333333334,25.666666666666668,6.333333333333333,31.25,21.416666666666668,0.0,73.75
2179,US,2014,481.775482622067,55083.51,6.158,318.619,236.715,3.883,5.16,0,0,0,0,0,0,0,2014-05-01,5.0,5.25,41.75,66.75,28.5,8.5,25.5,6.75,40.25,42.25,11.75,25.5,1.75,35.0,19.5,0.0,75.25,5.083333333333333,38.75,67.0,27.083333333333332,7.583333333333333,24.25,14.5,40.583333333333336,39.25,10.083333333333334,25.666666666666668,6.333333333333333,31.25,21.416666666666668,0.0,73.75
2180,US,2014,481.775482622067,55083.51,6.158,318.619,236.715,3.883,5.16,0,0,0,0,0,0,0,2014-06-01,6.0,6.6,40.2,66.4,28.0,8.4,25.2,5.4,41.8,42.0,11.6,26.0,1.4,34.2,21.0,0.0,74.4,5.083333333333333,38.75,67.0,27.083333333333332,7.583333333333333,24.25,14.5,40.583333333333336,39.25,10.083333333333334,25.666666666666668,6.333333333333333,31.25,21.416666666666668,0.0,73.75
2181,US,2014,481.775482622067,55083.51,6.158,318.619,236.715,3.883,5.16,0,0,0,0,0,0,0,2014-07-01,7.0,6.666666666666667,39.333333333333336,64.0,27.333333333333332,8.0,24.166666666666668,11.333333333333334,41.666666666666664,41.666666666666664,11.5,24.833333333333332,1.1666666666666667,32.5,21.166666666666668,0.0,75.33333333333333,5.083333333333333,38.75,67.0,27.083333333333332,7.583333333333333,24.25,14.5,40.583333333333336,39.25,10.083333333333334,25.666666666666668,6.333333333333333,31.25,21.416666666666668,0.0,73.75
2182,US,2014,481.775482622067,55083.51,6.158,318.619,236.715,3.883,5.16,0,0,0,0,0,0,0,2014-08-01,8.0,5.714285714285714,38.714285714285715,65.28571428571429,26.857142857142858,7.857142857142857,23.428571428571427,13.428571428571429,42.285714285714285,42.0,11.285714285714286,24.714285714285715,2.2857142857142856,31.714285714285715,21.857142857142858,0.0,74.71428571428571,5.083333333333333,38.75,67.0,27.083333333333332,7.583333333333333,24.25,14.5,40.583333333333336,39.25,10.083333333333334,25.666666666666668,6.333333333333333,31.25,21.416666666666668,0.0,73.75
2183,US,2014,481.775482622067,55083.51,6.158,318.619,236.715,3.883,5.16,0,0,0,0,0,0,0,2014-09-01,9.0,5.625,38.0,65.125,26.125,7.75,23.75,11.75,42.5,41.0,11.0,25.375,3.75,31.125,22.25,0.0,74.375,5.083333333333333,38.75,67.0,27.083333333333332,7.583333333333333,24.25,14.5,40.583333333333336,39.25,10.083333333333334,25.666666666666668,6.333333333333333,31.25,21.416666666666668,0.0,73.75
2184,US,2014,481.775482622067,55083.51,6.158,318.619,236.715,3.883,5.16,0,0,0,0,0,0,0,2014-10-01,10.0,6.444444444444445,38.55555555555556,66.33333333333333,26.444444444444443,7.777777777777778,24.11111111111111,14.88888888888889,42.44444444444444,40.666666666666664,10.444444444444445,25.88888888888889,4.555555555555555,31.666666666666668,21.11111111111111,0.0,75.22222222222223,5.083333333333333,38.75,67.0,27.083333333333332,7.583333333333333,24.25,14.5,40.583333333333336,39.25,10.083333333333334,25.666666666666668,6.333333333333333,31.25,21.416666666666668,0.0,73.75
2185,US,2014,481.775482622067,55083.51,6.158,318.619,236.715,3.883,5.16,0,0,0,0,0,0,0,2014-11-01,11.0,5.8,39.4,66.8,26.9,7.9,24.7,13.4,42.2,40.2,10.6,26.7,5.0,32.3,21.4,0.0,75.9,5.083333333333333,38.75,67.0,27.083333333333332,7.583333333333333,24.25,14.5,40.583333333333336,39.25,10.083333333333334,25.666666666666668,6.333333333333333,31.25,21.416666666666668,0.0,73.75
2186,US,2014,481.775482622067,55083.51,6.158,318.619,236.715,3.883,5.16,0,0,0,0,0,0,0,2014-12-01,12.0,5.2727272727272725,39.36363636363637,68.0,27.454545454545453,7.7272727272727275,24.727272727272727,15.818181818181818,41.54545454545455,39.90909090909091,10.363636363636363,25.90909090909091,6.090909090909091,32.0,21.09090909090909,0.0,74.9090909090909,5.083333333333333,38.75,67.0,27.083333333333332,7.583333333333333,24.25,14.5,40.583333333333336,39.25,10.083333333333334,25.666666666666668,6.333333333333333,31.25,21.416666666666668,0.0,73.75
2187,US,2015,507.401,56729.68,5.275,320.926,237.002,0.271,5.187,0,0,0,0,0,0,0,2015-01-01,1.0,,,,,,,,,,,,,,,,,4.416666666666667,39.583333333333336,67.5,32.5,6.666666666666667,23.5,13.75,40.416666666666664,35.083333333333336,9.333333333333334,26.833333333333332,2.8333333333333335,28.5,25.166666666666668,0.0,82.08333333333333
2188,US,2015,507.401,56729.68,5.275,320.926,237.002,0.271,5.187,0,0,0,0,0,0,0,2015-02-01,2.0,3.0,37.0,66.0,47.0,7.0,21.0,0.0,40.0,36.0,7.0,18.0,0.0,31.0,20.0,0.0,76.0,4.416666666666667,39.583333333333336,67.5,32.5,6.666666666666667,23.5,13.75,40.416666666666664,35.083333333333336,9.333333333333334,26.833333333333332,2.8333333333333335,28.5,25.166666666666668,0.0,82.08333333333333
2189,US,2015,507.401,56729.68,5.275,320.926,237.002,0.271,5.187,0,0,0,0,0,0,0,2015-03-01,3.0,6.0,40.5,75.0,41.5,6.5,24.0,11.5,38.0,36.5,7.0,20.5,0.0,31.0,27.5,0.0,80.5,4.416666666666667,39.583333333333336,67.5,32.5,6.666666666666667,23.5,13.75,40.416666666666664,35.083333333333336,9.333333333333334,26.833333333333332,2.8333333333333335,28.5,25.166666666666668,0.0,82.08333333333333
2190,US,2015,507.401,56729.68,5.275,320.926,237.002,0.271,5.187,0,0,0,0,0,0,0,2015-04-01,4.0,6.333333333333333,42.666666666666664,71.66666666666667,37.0,6.333333333333333,25.0,14.333333333333334,39.333333333333336,38.0,8.0,20.333333333333332,0.0,31.0,26.333333333333332,0.0,85.0,4.416666666666667,39.583333333333336,67.5,32.5,6.666666666666667,23.5,13.75,40.416666666666664,35.083333333333336,9.333333333333334,26.833333333333332,2.8333333333333335,28.5,25.166666666666668,0.0,82.08333333333333
2191,US,2015,507.401,56729.68,5.275,320.926,237.002,0.271,5.187,0,0,0,0,0,0,0,2015-05-01,5.0,4.75,43.5,74.0,35.75,6.5,26.0,10.75,40.5,37.75,7.75,24.75,2.0,32.0,27.25,0.0,85.0,4.416666666666667,39.583333333333336,67.5,32.5,6.666666666666667,23.5,13.75,40.416666666666664,35.083333333333336,9.333333333333334,26.833333333333332,2.8333333333333335,28.5,25.166666666666668,0.0,82.08333333333333
2192,US,2015,507.401,56729.68,5.275,320.926,237.002,0.271,5.187,0,0,0,0,0,0,0,2015-06-01,6.0,5.2,41.8,72.2,34.0,6.6,25.2,18.2,40.8,37.6,7.8,26.0,1.6,30.2,26.2,0.0,84.0,4.416666666666667,39.583333333333336,67.5,32.5,6.666666666666667,23.5,13.75,40.416666666666664,35.083333333333336,9.333333333333334,26.833333333333332,2.8333333333333335,28.5,25.166666666666668,0.0,82.08333333333333
2193,US,2015,507.401,56729.68,5.275,320.926,237.002,0.271,5.187,0,0,0,0,0,0,0,2015-07-01,7.0,5.0,41.0,69.16666666666667,33.0,6.5,24.333333333333332,19.5,41.0,37.333333333333336,8.5,28.0,1.3333333333333333,29.5,25.5,0.0,83.66666666666667,4.416666666666667,39.583333333333336,67.5,32.5,6.666666666666667,23.5,13.75,40.416666666666664,35.083333333333336,9.333333333333334,26.833333333333332,2.8333333333333335,28.5,25.166666666666668,0.0,82.08333333333333
2194,US,2015,507.401,56729.68,5.275,320.926,237.002,0.271,5.187,0,0,0,0,0,0,0,2015-08-01,8.0,4.285714285714286,39.857142857142854,67.71428571428571,33.142857142857146,6.428571428571429,23.714285714285715,16.714285714285715,41.42857142857143,37.0,9.285714285714286,29.0,1.1428571428571428,29.285714285714285,26.714285714285715,0.0,86.0,4.416666666666667,39.583333333333336,67.5,32.5,6.666666666666667,23.5,13.75,40.416666666666664,35.083333333333336,9.333333333333334,26.833333333333332,2.8333333333333335,28.5,25.166666666666668,0.0,82.08333333333333
2195,US,2015,507.401,56729.68,5.275,320.926,237.002,0.271,5.187,0,0,0,0,0,0,0,2015-09-01,9.0,4.5,38.625,66.375,32.875,6.5,22.75,14.625,41.5,36.875,9.25,28.625,1.0,28.75,26.625,0.0,85.875,4.416666666666667,39.583333333333336,67.5,32.5,6.666666666666667,23.5,13.75,40.416666666666664,35.083333333333336,9.333333333333334,26.833333333333332,2.8333333333333335,28.5,25.166666666666668,0.0,82.08333333333333
2196,US,2015,507.401,56729.68,5.275,320.926,237.002,0.271,5.187,0,0,0,0,0,0,0,2015-10-01,10.0,4.444444444444445,39.22222222222222,66.11111111111111,32.666666666666664,6.777777777777778,23.11111111111111,13.0,41.55555555555556,36.333333333333336,9.222222222222221,28.0,1.7777777777777777,28.88888888888889,25.666666666666668,0.0,85.77777777777777,4.416666666666667,39.583333333333336,67.5,32.5,6.666666666666667,23.5,13.75,40.416666666666664,35.083333333333336,9.333333333333334,26.833333333333332,2.8333333333333335,28.5,25.166666666666668,0.0,82.08333333333333
2197,US,2015,507.401,56729.68,5.275,320.926,237.002,0.271,5.187,0,0,0,0,0,0,0,2015-11-01,11.0,4.6,39.7,68.0,33.4,6.9,23.6,11.7,41.2,36.1,9.5,28.8,2.8,28.9,25.2,0.0,83.9,4.416666666666667,39.583333333333336,67.5,32.5,6.666666666666667,23.5,13.75,40.416666666666664,35.083333333333336,9.333333333333334,26.833333333333332,2.8333333333333335,28.5,25.166666666666668,0.0,82.08333333333333
2198,US,2015,507.401,56729.68,5.275,320.926,237.002,0.271,5.187,0,0,0,0,0,0,0,2015-12-01,12.0,4.818181818181818,40.09090909090909,68.27272727272727,33.27272727272727,6.818181818181818,23.818181818181817,10.636363636363637,41.09090909090909,35.36363636363637,9.272727272727273,28.0,3.090909090909091,29.09090909090909,24.09090909090909,0.0,82.81818181818181,4.416666666666667,39.583333333333336,67.5,32.5,6.666666666666667,23.5,13.75,40.416666666666664,35.083333333333336,9.333333333333334,26.833333333333332,2.8333333333333335,28.5,25.166666666666668,0.0,82.08333333333333
2199,US,2016,528.1717009030571,57839.99,4.875,323.221,240.005,0.407,1.451,0,0,0,0,0,0,0,2016-01-01,1.0,,,,,,,,,,,,,,,,,3.9166666666666665,40.5,71.33333333333333,31.583333333333332,6.5,22.666666666666668,12.916666666666666,35.916666666666664,34.0,7.833333333333333,27.583333333333332,5.583333333333333,26.666666666666668,23.25,0.0,75.33333333333333
2200,US,2016,528.1717009030571,57839.99,4.875,323.221,240.005,0.407,1.451,0,0,0,0,0,0,0,2016-02-01,2.0,4.0,37.0,70.0,43.0,7.0,25.0,0.0,33.0,35.0,5.0,18.0,0.0,32.0,25.0,0.0,66.0,3.9166666666666665,40.5,71.33333333333333,31.583333333333332,6.5,22.666666666666668,12.916666666666666,35.916666666666664,34.0,7.833333333333333,27.583333333333332,5.583333333333333,26.666666666666668,23.25,0.0,75.33333333333333
2201,US,2016,528.1717009030571,57839.99,4.875,323.221,240.005,0.407,1.451,0,0,0,0,0,0,0,2016-03-01,3.0,4.0,44.0,70.5,37.5,7.5,26.0,0.0,35.0,37.0,7.5,25.5,0.0,33.0,28.0,0.0,73.5,3.9166666666666665,40.5,71.33333333333333,31.583333333333332,6.5,22.666666666666668,12.916666666666666,35.916666666666664,34.0,7.833333333333333,27.583333333333332,5.583333333333333,26.666666666666668,23.25,0.0,75.33333333333333
2202,US,2016,528.1717009030571,57839.99,4.875,323.221,240.005,0.407,1.451,0,0,0,0,0,0,0,2016-04-01,4.0,2.6666666666666665,45.666666666666664,74.33333333333333,37.0,7.333333333333333,25.333333333333332,0.0,35.333333333333336,36.333333333333336,7.333333333333333,29.0,3.3333333333333335,32.0,27.333333333333332,0.0,77.66666666666667,3.9166666666666665,40.5,71.33333333333333,31.583333333333332,6.5,22.666666666666668,12.916666666666666,35.916666666666664,34.0,7.833333333333333,27.583333333333332,5.583333333333333,26.666666666666668,23.25,0.0,75.33333333333333
2203,US,2016,528.1717009030571,57839.99,4.875,323.221,240.005,0.407,1.451,0,0,0,0,0,0,0,2016-05-01,5.0,3.75,46.25,73.5,36.5,7.25,25.5,6.5,37.25,36.75,7.75,29.25,2.5,31.0,24.25,0.0,78.5,3.9166666666666665,40.5,71.33333333333333,31.583333333333332,6.5,22.666666666666668,12.916666666666666,35.916666666666664,34.0,7.833333333333333,27.583333333333332,5.583333333333333,26.666666666666668,23.25,0.0,75.33333333333333
2204,US,2016,528.1717009030571,57839.99,4.875,323.221,240.005,0.407,1.451,0,0,0,0,0,0,0,2016-06-01,6.0,4.0,45.0,74.0,34.2,7.2,25.0,5.2,38.0,36.8,7.6,29.8,2.0,29.6,23.6,0.0,78.8,3.9166666666666665,40.5,71.33333333333333,31.583333333333332,6.5,22.666666666666668,12.916666666666666,35.916666666666664,34.0,7.833333333333333,27.583333333333332,5.583333333333333,26.666666666666668,23.25,0.0,75.33333333333333
2205,US,2016,528.1717009030571,57839.99,4.875,323.221,240.005,0.407,1.451,0,0,0,0,0,0,0,2016-07-01,7.0,4.0,43.333333333333336,72.16666666666667,33.0,7.0,24.0,4.333333333333333,37.833333333333336,36.333333333333336,8.166666666666666,28.833333333333332,1.6666666666666667,28.833333333333332,23.166666666666668,0.0,78.5,3.9166666666666665,40.5,71.33333333333333,31.583333333333332,6.5,22.666666666666668,12.916666666666666,35.916666666666664,34.0,7.833333333333333,27.583333333333332,5.583333333333333,26.666666666666668,23.25,0.0,75.33333333333333
2206,US,2016,528.1717009030571,57839.99,4.875,323.221,240.005,0.407,1.451,0,0,0,0,0,0,0,2016-08-01,8.0,4.142857142857143,41.714285714285715,70.28571428571429,32.0,6.857142857142857,22.714285714285715,15.714285714285714,37.714285714285715,36.0,8.0,28.428571428571427,4.285714285714286,27.428571428571427,22.857142857142858,0.0,77.85714285714286,3.9166666666666665,40.5,71.33333333333333,31.583333333333332,6.5,22.666666666666668,12.916666666666666,35.916666666666664,34.0,7.833333333333333,27.583333333333332,5.583333333333333,26.666666666666668,23.25,0.0,75.33333333333333
2207,US,2016,528.1717009030571,57839.99,4.875,323.221,240.005,0.407,1.451,0,0,0,0,0,0,0,2016-09-01,9.0,4.125,40.625,69.75,30.875,6.75,22.0,13.75,37.5,35.75,7.5,27.75,4.5,26.875,23.125,0.0,77.75,3.9166666666666665,40.5,71.33333333333333,31.583333333333332,6.5,22.666666666666668,12.916666666666666,35.916666666666664,34.0,7.833333333333333,27.583333333333332,5.583333333333333,26.666666666666668,23.25,0.0,75.33333333333333
2208,US,2016,528.1717009030571,57839.99,4.875,323.221,240.005,0.407,1.451,0,0,0,0,0,0,0,2016-10-01,10.0,3.888888888888889,40.55555555555556,69.22222222222223,30.77777777777778,6.777777777777778,22.11111111111111,12.222222222222221,37.22222222222222,35.333333333333336,7.777777777777778,28.444444444444443,5.666666666666667,26.88888888888889,23.22222222222222,0.0,76.22222222222223,3.9166666666666665,40.5,71.33333333333333,31.583333333333332,6.5,22.666666666666668,12.916666666666666,35.916666666666664,34.0,7.833333333333333,27.583333333333332,5.583333333333333,26.666666666666668,23.25,0.0,75.33333333333333
2209,US,2016,528.1717009030571,57839.99,4.875,323.221,240.005,0.407,1.451,0,0,0,0,0,0,0,2016-11-01,11.0,4.1,41.2,71.0,31.2,6.8,22.3,14.0,37.2,34.8,7.9,28.2,5.8,27.1,23.1,0.0,76.9,3.9166666666666665,40.5,71.33333333333333,31.583333333333332,6.5,22.666666666666668,12.916666666666666,35.916666666666664,34.0,7.833333333333333,27.583333333333332,5.583333333333333,26.666666666666668,23.25,0.0,75.33333333333333
2210,US,2016,528.1717009030571,57839.99,4.875,323.221,240.005,0.407,1.451,0,0,0,0,0,0,0,2016-12-01,12.0,4.090909090909091,41.0,72.0,31.545454545454547,6.636363636363637,22.636363636363637,14.090909090909092,36.45454545454545,34.45454545454545,7.818181818181818,27.90909090909091,5.2727272727272725,27.0,23.454545454545453,0.0,77.0909090909091,3.9166666666666665,40.5,71.33333333333333,31.583333333333332,6.5,22.666666666666668,12.916666666666666,35.916666666666664,34.0,7.833333333333333,27.583333333333332,5.583333333333333,26.666666666666668,23.25,0.0,75.33333333333333
2211,US,2017,549.63096952664,59878.72,4.358,325.28,245.121,4.268,4.509,0,0,0,0,0,0,0,2017-01-01,1.0,,,,,,,,,,,,,,,,,0.8333333333333334,43.0,83.91666666666667,35.833333333333336,5.916666666666667,4.166666666666667,10.0,5.416666666666667,33.0,9.75,32.666666666666664,5.083333333333333,26.416666666666668,31.416666666666668,30.666666666666668,12.416666666666666
2212,US,2017,549.63096952664,59878.72,4.358,325.28,245.121,4.268,4.509,0,0,0,0,0,0,0,2017-02-01,2.0,3.0,43.0,81.0,32.0,6.0,23.0,0.0,29.0,34.0,7.0,25.0,0.0,28.0,23.0,0.0,73.0,0.8333333333333334,43.0,83.91666666666667,35.833333333333336,5.916666666666667,4.166666666666667,10.0,5.416666666666667,33.0,9.75,32.666666666666664,5.083333333333333,26.416666666666668,31.416666666666668,30.666666666666668,12.416666666666666
2213,US,2017,549.63096952664,59878.72,4.358,325.28,245.121,4.268,4.509,0,0,0,0,0,0,0,2017-03-01,3.0,5.0,46.0,84.5,35.5,6.5,25.0,0.0,32.5,33.5,8.5,29.0,9.0,30.5,31.0,0.0,74.5,0.8333333333333334,43.0,83.91666666666667,35.833333333333336,5.916666666666667,4.166666666666667,10.0,5.416666666666667,33.0,9.75,32.666666666666664,5.083333333333333,26.416666666666668,31.416666666666668,30.666666666666668,12.416666666666666
2214,US,2017,549.63096952664,59878.72,4.358,325.28,245.121,4.268,4.509,0,0,0,0,0,0,0,2017-04-01,4.0,3.3333333333333335,47.0,88.33333333333333,38.0,6.333333333333333,16.666666666666668,7.666666666666667,21.666666666666668,34.333333333333336,8.666666666666666,31.666666666666668,6.0,31.333333333333332,35.333333333333336,14.666666666666666,49.666666666666664,0.8333333333333334,43.0,83.91666666666667,35.833333333333336,5.916666666666667,4.166666666666667,10.0,5.416666666666667,33.0,9.75,32.666666666666664,5.083333333333333,26.416666666666668,31.416666666666668,30.666666666666668,12.416666666666666
2215,US,2017,549.63096952664,59878.72,4.358,325.28,245.121,4.268,4.509,0,0,0,0,0,0,0,2017-05-01,5.0,2.5,46.75,90.25,40.25,6.25,12.5,10.75,16.25,33.5,10.0,30.0,4.5,31.25,34.25,21.75,37.25,0.8333333333333334,43.0,83.91666666666667,35.833333333333336,5.916666666666667,4.166666666666667,10.0,5.416666666666667,33.0,9.75,32.666666666666664,5.083333333333333,26.416666666666668,31.416666666666668,30.666666666666668,12.416666666666666
2216,US,2017,549.63096952664,59878.72,4.358,325.28,245.121,4.268,4.509,0,0,0,0,0,0,0,2017-06-01,6.0,2.0,46.0,88.6,40.2,6.2,10.0,8.6,13.0,33.8,10.6,29.0,3.6,29.6,33.8,25.2,29.8,0.8333333333333334,43.0,83.91666666666667,35.833333333333336,5.916666666666667,4.166666666666667,10.0,5.416666666666667,33.0,9.75,32.666666666666664,5.083333333333333,26.416666666666668,31.416666666666668,30.666666666666668,12.416666666666666
2217,US,2017,549.63096952664,59878.72,4.358,325.28,245.121,4.268,4.509,0,0,0,0,0,0,0,2017-07-01,7.0,1.6666666666666667,44.166666666666664,87.16666666666667,38.333333333333336,6.166666666666667,8.333333333333334,11.333333333333334,10.833333333333334,34.0,10.333333333333334,29.333333333333332,5.5,28.5,33.666666666666664,25.5,24.833333333333332,0.8333333333333334,43.0,83.91666666666667,35.833333333333336,5.916666666666667,4.166666666666667,10.0,5.416666666666667,33.0,9.75,32.666666666666664,5.083333333333333,26.416666666666668,31.416666666666668,30.666666666666668,12.416666666666666
2218,US,2017,549.63096952664,59878.72,4.358,325.28,245.121,4.268,4.509,0,0,0,0,0,0,0,2017-08-01,8.0,1.4285714285714286,43.142857142857146,86.14285714285714,37.714285714285715,6.0,7.142857142857143,13.0,9.285714285714286,34.0,9.857142857142858,30.428571428571427,4.714285714285714,27.0,32.57142857142857,27.285714285714285,21.285714285714285,0.8333333333333334,43.0,83.91666666666667,35.833333333333336,5.916666666666667,4.166666666666667,10.0,5.416666666666667,33.0,9.75,32.666666666666664,5.083333333333333,26.416666666666668,31.416666666666668,30.666666666666668,12.416666666666666
2219,US,2017,549.63096952664,59878.72,4.358,325.28,245.121,4.268,4.509,0,0,0,0,0,0,0,2017-09-01,9.0,1.25,42.125,83.125,36.875,5.875,6.25,11.375,8.125,34.0,9.875,30.125,5.0,26.375,32.5,27.125,18.625,0.8333333333333334,43.0,83.91666666666667,35.833333333333336,5.916666666666667,4.166666666666667,10.0,5.416666666666667,33.0,9.75,32.666666666666664,5.083333333333333,26.416666666666668,31.416666666666668,30.666666666666668,12.416666666666666
2220,US,2017,549.63096952664,59878.72,4.358,325.28,245.121,4.268,4.509,0,0,0,0,0,0,0,2017-10-01,10.0,1.1111111111111112,42.333333333333336,83.44444444444444,37.0,6.0,5.555555555555555,10.11111111111111,7.222222222222222,33.77777777777778,9.777777777777779,31.11111111111111,4.444444444444445,26.444444444444443,32.333333333333336,29.22222222222222,16.555555555555557,0.8333333333333334,43.0,83.91666666666667,35.833333333333336,5.916666666666667,4.166666666666667,10.0,5.416666666666667,33.0,9.75,32.666666666666664,5.083333333333333,26.416666666666668,31.416666666666668,30.666666666666668,12.416666666666666
