COUNTRY,Country,SECTPERF,Sector,SECTFUND,Source of funds,MEASURE,Measure,YEAR,year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
RUS,Russia,GOV,Government,HES,Higher education sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,9.018,,
RUS,Russia,GOV,Government,HES,Higher education sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,17.068,,
RUS,Russia,GOV,Government,HES,Higher education sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,13.644,,
RUS,Russia,GOV,Government,HES,Higher education sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,15.017,,
RUS,Russia,GOV,Government,HES,Higher education sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,8.709,,
RUS,Russia,GOV,Government,HES,Higher education sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,10.74,,
RUS,Russia,GOV,Government,HES,Higher education sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,10.874,,
RUS,Russia,GOV,Government,HES,Higher education sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,16.246,,
RUS,Russia,HES,Higher education,HES,Higher education sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,362.978,,
RUS,Russia,HES,Higher education,HES,Higher education sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,391.221,,
RUS,Russia,HES,Higher education,HES,Higher education sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,423.535,,
RUS,Russia,HES,Higher education,HES,Higher education sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,316.575,,
RUS,Russia,HES,Higher education,HES,Higher education sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,312.081,,
RUS,Russia,HES,Higher education,HES,Higher education sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,343.757,,
RUS,Russia,HES,Higher education,HES,Higher education sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,342.89,,
RUS,Russia,HES,Higher education,HES,Higher education sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,416.962,,
RUS,Russia,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,2.517,,
RUS,Russia,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,2.505,,
RUS,Russia,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,0.522,,
RUS,Russia,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,1.447,,
RUS,Russia,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,0.029,,
RUS,Russia,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,0.041,,
RUS,Russia,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,0.024,,
RUS,Russia,PNP,Private non-profit,HES,Higher education sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,0.894,,
RUS,Russia,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,45.956,,
RUS,Russia,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,65.208,,
RUS,Russia,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,66.495,,
RUS,Russia,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,63.537,,
RUS,Russia,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,109.649,,
RUS,Russia,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,112.501,,
RUS,Russia,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,139.414,,
RUS,Russia,_T,Total intramural,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,135.84,,
RUS,Russia,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,4.547,,
RUS,Russia,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,17.106,,
RUS,Russia,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,17.905,,
RUS,Russia,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,6.18,,
RUS,Russia,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,5.223,,
RUS,Russia,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,5.594,,
RUS,Russia,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,5.532,,
RUS,Russia,BES,Business enterprise,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,19.006,,
RUS,Russia,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,5.409,,
RUS,Russia,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,4.776,,
RUS,Russia,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,6.93,,
RUS,Russia,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,10.491,,
RUS,Russia,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,25.228,,
RUS,Russia,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,18.368,,
RUS,Russia,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,12.126,,
RUS,Russia,GOV,Government,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,8.104,,
RUS,Russia,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,23.004,,
RUS,Russia,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,24.106,,
RUS,Russia,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,28.499,,
RUS,Russia,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,34.428,,
RUS,Russia,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,29.75,,
RUS,Russia,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,26.036,,
RUS,Russia,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,26.934,,
RUS,Russia,HES,Higher education,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,40.955,,
RUS,Russia,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,12.996,,
RUS,Russia,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,19.22,,
RUS,Russia,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,13.161,,
RUS,Russia,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,12.438,,
RUS,Russia,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,49.448,,
RUS,Russia,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,62.503,,
RUS,Russia,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,94.825,,
RUS,Russia,PNP,Private non-profit,PNP,Private non-profit sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,67.775,,
SGP,Singapore,_T,Total intramural,_T,Total funding,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,7393.51,,
SGP,Singapore,_T,Total intramural,_T,Total funding,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,8307.22,,
SGP,Singapore,_T,Total intramural,_T,Total funding,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,9207.58,,
SGP,Singapore,_T,Total intramural,_T,Total funding,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,9136.46,,
SGP,Singapore,_T,Total intramural,_T,Total funding,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,9002.13,,
SGP,Singapore,_T,Total intramural,_T,Total funding,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,9198.76,,
SGP,Singapore,_T,Total intramural,_T,Total funding,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,9690.45,,
SGP,Singapore,_T,Total intramural,_T,Total funding,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,10397.59,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,4315.42,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,4989.14,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,5469.39,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,5295.59,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,5325.15,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,5484.22,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,5916.67,,
SGP,Singapore,BES,Business enterprise,_T,Total funding,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,6595.33,,
SGP,Singapore,GOV,Government,_T,Total funding,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,857.86,,
SGP,Singapore,GOV,Government,_T,Total funding,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,972.1,,
SGP,Singapore,GOV,Government,_T,Total funding,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,1027.9,,
SGP,Singapore,GOV,Government,_T,Total funding,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,1025.52,,
SGP,Singapore,GOV,Government,_T,Total funding,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,1009.62,,
SGP,Singapore,GOV,Government,_T,Total funding,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,1068.41,,
SGP,Singapore,GOV,Government,_T,Total funding,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,1110.89,,
SGP,Singapore,GOV,Government,_T,Total funding,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,1280.97,,
SGP,Singapore,HES,Higher education,_T,Total funding,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,2220.23,,
SGP,Singapore,HES,Higher education,_T,Total funding,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,2345.98,,
SGP,Singapore,HES,Higher education,_T,Total funding,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,2710.29,,
SGP,Singapore,HES,Higher education,_T,Total funding,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,2815.35,,
SGP,Singapore,HES,Higher education,_T,Total funding,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,2667.36,,
SGP,Singapore,HES,Higher education,_T,Total funding,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,2646.14,,
SGP,Singapore,HES,Higher education,_T,Total funding,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,2662.89,,
SGP,Singapore,HES,Higher education,_T,Total funding,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,2521.3,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,3813.18,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,4394.96,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,4843.8,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,4693.19,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,4666.74,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,4797.96,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,5364.66,,
SGP,Singapore,_T,Total intramural,BES,Business enterprise sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,6061.43,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,3626.47,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,4181.81,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,4652.63,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,4492.85,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,4474.42,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,4644.46,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,5190.93,,
SGP,Singapore,BES,Business enterprise,BES,Business enterprise sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,5882.79,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,52.45,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,41.4,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,41.56,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,36.22,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,31.46,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,31.74,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,36.96,,
SGP,Singapore,GOV,Government,BES,Business enterprise sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,37.13,,
SGP,Singapore,HES,Higher education,BES,Business enterprise sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,134.26,,
SGP,Singapore,HES,Higher education,BES,Business enterprise sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,171.74,,
SGP,Singapore,HES,Higher education,BES,Business enterprise sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,149.62,,
SGP,Singapore,HES,Higher education,BES,Business enterprise sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,164.11,,
SGP,Singapore,HES,Higher education,BES,Business enterprise sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,160.86,,
SGP,Singapore,HES,Higher education,BES,Business enterprise sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,121.75,,
SGP,Singapore,HES,Higher education,BES,Business enterprise sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,136.77,,
SGP,Singapore,HES,Higher education,BES,Business enterprise sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,141.51,,
SGP,Singapore,_T,Total intramural,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,441.63,,
SGP,Singapore,_T,Total intramural,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,583.7,,
SGP,Singapore,_T,Total intramural,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,629.86,,
SGP,Singapore,_T,Total intramural,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,577.93,,
SGP,Singapore,_T,Total intramural,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,638.6,,
SGP,Singapore,_T,Total intramural,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,633.22,,
SGP,Singapore,_T,Total intramural,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,501.39,,
SGP,Singapore,_T,Total intramural,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,461.07,,
SGP,Singapore,BES,Business enterprise,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,399.91,,
SGP,Singapore,BES,Business enterprise,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,538.3,,
SGP,Singapore,BES,Business enterprise,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,564.32,,
SGP,Singapore,BES,Business enterprise,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,539.35,,
SGP,Singapore,BES,Business enterprise,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,601.64,,
SGP,Singapore,BES,Business enterprise,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,597.86,,
SGP,Singapore,BES,Business enterprise,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,459.75,,
SGP,Singapore,BES,Business enterprise,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,410.85,,
SGP,Singapore,GOV,Government,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,9.47,,
SGP,Singapore,GOV,Government,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,11.36,,
SGP,Singapore,GOV,Government,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,14.31,,
SGP,Singapore,GOV,Government,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,6.7,,
SGP,Singapore,GOV,Government,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,9.73,,
SGP,Singapore,GOV,Government,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,10.39,,
SGP,Singapore,GOV,Government,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,13,,
SGP,Singapore,GOV,Government,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,14.47,,
SGP,Singapore,HES,Higher education,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,32.25,,
SGP,Singapore,HES,Higher education,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,34.03,,
SGP,Singapore,HES,Higher education,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,51.23,,
SGP,Singapore,HES,Higher education,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,31.88,,
SGP,Singapore,HES,Higher education,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,27.22,,
SGP,Singapore,HES,Higher education,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,24.97,,
SGP,Singapore,HES,Higher education,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,28.64,,
SGP,Singapore,HES,Higher education,ROW,Rest of the world (ROW),MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,35.75,,
SGP,Singapore,_T,Total intramural,GOV,Government sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,2975.95,,
SGP,Singapore,_T,Total intramural,GOV,Government sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,3162.7,,
SGP,Singapore,_T,Total intramural,GOV,Government sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,3527.8,,
SGP,Singapore,_T,Total intramural,GOV,Government sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,3590.82,,
SGP,Singapore,_T,Total intramural,GOV,Government sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,3399.97,,
SGP,Singapore,_T,Total intramural,GOV,Government sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,3488.57,,
SGP,Singapore,_T,Total intramural,GOV,Government sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,3530.9,,
SGP,Singapore,_T,Total intramural,GOV,Government sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,3565.46,,
SGP,Singapore,BES,Business enterprise,GOV,Government sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,288.45,,
SGP,Singapore,BES,Business enterprise,GOV,Government sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,268.72,,
SGP,Singapore,BES,Business enterprise,GOV,Government sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,252.11,,
SGP,Singapore,BES,Business enterprise,GOV,Government sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,263.08,,
SGP,Singapore,BES,Business enterprise,GOV,Government sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,246.39,,
SGP,Singapore,BES,Business enterprise,GOV,Government sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,241.08,,
SGP,Singapore,BES,Business enterprise,GOV,Government sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,265.22,,
SGP,Singapore,BES,Business enterprise,GOV,Government sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,294.59,,
SGP,Singapore,GOV,Government,GOV,Government sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,795.26,,
SGP,Singapore,GOV,Government,GOV,Government sector,MIO_NAC,National Currency,2014,2014,SGD,Singapore Dollar,6,Millions,,,915.42,,
SGP,Singapore,GOV,Government,GOV,Government sector,MIO_NAC,National Currency,2015,2015,SGD,Singapore Dollar,6,Millions,,,966.36,,
SGP,Singapore,GOV,Government,GOV,Government sector,MIO_NAC,National Currency,2016,2016,SGD,Singapore Dollar,6,Millions,,,977.39,,
SGP,Singapore,GOV,Government,GOV,Government sector,MIO_NAC,National Currency,2017,2017,SGD,Singapore Dollar,6,Millions,,,962.19,,
SGP,Singapore,GOV,Government,GOV,Government sector,MIO_NAC,National Currency,2018,2018,SGD,Singapore Dollar,6,Millions,,,1019.48,,
SGP,Singapore,GOV,Government,GOV,Government sector,MIO_NAC,National Currency,2019,2019,SGD,Singapore Dollar,6,Millions,,,1051.75,,
SGP,Singapore,GOV,Government,GOV,Government sector,MIO_NAC,National Currency,2020,2020,SGD,Singapore Dollar,6,Millions,,,1213.07,,
SGP,Singapore,HES,Higher education,GOV,Government sector,MIO_NAC,National Currency,2013,2013,SGD,Singapore Dollar,6,Millions,,,1892.24,,
