"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","GDEXPRD","TOT","MLN_USD","A","1999",19475.0212628184,
"KOR","GDEXPRD","TOT","MLN_USD","A","2000",22393.6905171514,
"KOR","GDEXPRD","TOT","MLN_USD","A","2001",25175.7472279375,
"KOR","GDEXPRD","TOT","MLN_USD","A","2002",26276.718222568,
"KOR","GDEXPRD","TOT","MLN_USD","A","2003",27956.7083697991,
"KOR","GDEXPRD","TOT","MLN_USD","A","2004",31539.5465831742,
"KOR","GDEXPRD","TOT","MLN_USD","A","2005",33986.3407990567,
"KOR","GDEXPRD","TOT","MLN_USD","A","2006",38561.1031489461,
"KOR","GDEXPRD","TOT","MLN_USD","A","2007",43096.5419963392,
"KOR","GDEXPRD","TOT","MLN_USD","A","2008",46192.2752643363,
"KOR","GDEXPRD","TOT","MLN_USD","A","2009",49016.7442735688,
"KOR","GDEXPRD","TOT","MLN_USD","A","2010",55165.4623892361,
"KOR","GDEXPRD","TOT","MLN_USD","A","2011",61963.4020987878,
"KOR","GDEXPRD","TOT","MLN_USD","A","2012",68017.046926153,
"KOR","GDEXPRD","TOT","MLN_USD","A","2013",72007.189139609,
"KOR","GDEXPRD","TOT","MLN_USD","A","2014",76694.7086639688,
"KOR","GDEXPRD","TOT","MLN_USD","A","2015",76922.04037023,
"KOR","GDEXPRD","TOT","MLN_USD","A","2016",79364.7471271804,
"KOR","GDEXPRD","TOT","MLN_USD","A","2017",88135.828288658,
"KOR","GDEXPRD","TOT","MLN_USD","A","2018",95437.6659429012,
"KOR","GDEXPRD","TOT","MLN_USD","A","2019",99970.920846719,
"KOR","GDEXPRD","TOT","MLN_USD","A","2020",102880.45893911,
"KOR","GDEXPRD","TOT","MLN_USD","A","2021",110148.077363916,
"KOR","GDEXPRD","TOT","PC_GDP","A","1991",1.71495469131409,
"KOR","GDEXPRD","TOT","PC_GDP","A","1992",1.79758471547246,
"KOR","GDEXPRD","TOT","PC_GDP","A","1993",1.95220433445766,
"KOR","GDEXPRD","TOT","PC_GDP","A","1994",2.11943245168908,
"KOR","GDEXPRD","TOT","PC_GDP","A","1995",2.16037710806318,
"KOR","GDEXPRD","TOT","PC_GDP","A","1996",2.21616177132404,
"KOR","GDEXPRD","TOT","PC_GDP","A","1997",2.24829640787171,
"KOR","GDEXPRD","TOT","PC_GDP","A","1998",2.11025579502296,
"KOR","GDEXPRD","TOT","PC_GDP","A","1999",2.01567191306833,
"KOR","GDEXPRD","TOT","PC_GDP","A","2000",2.12519489456051,
"KOR","GDEXPRD","TOT","PC_GDP","A","2001",2.27864719210015,
"KOR","GDEXPRD","TOT","PC_GDP","A","2002",2.20774425915904,
"KOR","GDEXPRD","TOT","PC_GDP","A","2003",2.27722450783111,
"KOR","GDEXPRD","TOT","PC_GDP","A","2004",2.44213848730878,
"KOR","GDEXPRD","TOT","PC_GDP","A","2005",2.52289614117866,
"KOR","GDEXPRD","TOT","PC_GDP","A","2006",2.71933803798025,
"KOR","GDEXPRD","TOT","PC_GDP","A","2007",2.87258149467146,
"KOR","GDEXPRD","TOT","PC_GDP","A","2008",2.98887200451562,
"KOR","GDEXPRD","TOT","PC_GDP","A","2009",3.14668557794568,
"KOR","GDEXPRD","TOT","PC_GDP","A","2010",3.31577672130706,
"KOR","GDEXPRD","TOT","PC_GDP","A","2011",3.59198522078608,
"KOR","GDEXPRD","TOT","PC_GDP","A","2012",3.8504046040466,
"KOR","GDEXPRD","TOT","PC_GDP","A","2013",3.95123898209984,
"KOR","GDEXPRD","TOT","PC_GDP","A","2014",4.07786475718761,
"KOR","GDEXPRD","TOT","PC_GDP","A","2015",3.97820025175806,
"KOR","GDEXPRD","TOT","PC_GDP","A","2016",3.98703718069077,
"KOR","GDEXPRD","TOT","PC_GDP","A","2017",4.29205559905964,
"KOR","GDEXPRD","TOT","PC_GDP","A","2018",4.51633383979877,
"KOR","GDEXPRD","TOT","PC_GDP","A","2019",4.62702858049068,
"KOR","GDEXPRD","TOT","PC_GDP","A","2020",4.79571443361434,
"KOR","GDEXPRD","TOT","PC_GDP","A","2021",4.93012087633239,
"LUX","GDEXPRD","TOT","MLN_USD","A","2000",653.639328281725,
"LUX","GDEXPRD","TOT","MLN_USD","A","2003",731.878471089329,
"LUX","GDEXPRD","TOT","MLN_USD","A","2004",746.257595391472,
"LUX","GDEXPRD","TOT","MLN_USD","A","2005",750.603503942845,
"LUX","GDEXPRD","TOT","MLN_USD","A","2006",841.778385083984,
"LUX","GDEXPRD","TOT","MLN_USD","A","2007",867.341006631681,
"LUX","GDEXPRD","TOT","MLN_USD","A","2008",850.969935704225,
"LUX","GDEXPRD","TOT","MLN_USD","A","2009",845.642317194713,
"LUX","GDEXPRD","TOT","MLN_USD","A","2010",786.479552403766,
"LUX","GDEXPRD","TOT","MLN_USD","A","2011",795.13817115929,
"LUX","GDEXPRD","TOT","MLN_USD","A","2012",684.629473055437,
"LUX","GDEXPRD","TOT","MLN_USD","A","2013",722.248869587388,
"LUX","GDEXPRD","TOT","MLN_USD","A","2014",731.09708391776,
"LUX","GDEXPRD","TOT","MLN_USD","A","2015",769.351921645869,
"LUX","GDEXPRD","TOT","MLN_USD","A","2016",817.096767297365,
"LUX","GDEXPRD","TOT","MLN_USD","A","2017",809.615525134316,
"LUX","GDEXPRD","TOT","MLN_USD","A","2018",775.052874535363,
"LUX","GDEXPRD","TOT","MLN_USD","A","2019",800.526755803187,
"LUX","GDEXPRD","TOT","MLN_USD","A","2020",713.019988316994,
"LUX","GDEXPRD","TOT","MLN_USD","A","2021",721.71822210093,
"LUX","GDEXPRD","TOT","PC_GDP","A","2000",1.58313570239868,
"LUX","GDEXPRD","TOT","PC_GDP","A","2003",1.623499983052,
"LUX","GDEXPRD","TOT","PC_GDP","A","2004",1.58818636247748,
"LUX","GDEXPRD","TOT","PC_GDP","A","2005",1.55873391969469,
"LUX","GDEXPRD","TOT","PC_GDP","A","2006",1.64886395906721,
"LUX","GDEXPRD","TOT","PC_GDP","A","2007",1.57165274029849,
"LUX","GDEXPRD","TOT","PC_GDP","A","2008",1.54663039400159,
"LUX","GDEXPRD","TOT","PC_GDP","A","2009",1.58839487381841,
"LUX","GDEXPRD","TOT","PC_GDP","A","2010",1.42372958901335,
"LUX","GDEXPRD","TOT","PC_GDP","A","2011",1.42452758545552,
"LUX","GDEXPRD","TOT","PC_GDP","A","2012",1.20663769402547,
"LUX","GDEXPRD","TOT","PC_GDP","A","2013",1.23380691466205,
"LUX","GDEXPRD","TOT","PC_GDP","A","2014",1.21699924941093,
"LUX","GDEXPRD","TOT","PC_GDP","A","2015",1.25225553755525,
"LUX","GDEXPRD","TOT","PC_GDP","A","2016",1.26689997599633,
"LUX","GDEXPRD","TOT","PC_GDP","A","2017",1.23898068764855,
"LUX","GDEXPRD","TOT","PC_GDP","A","2018",1.17180033307406,
"LUX","GDEXPRD","TOT","PC_GDP","A","2019",1.18287246839159,
"LUX","GDEXPRD","TOT","PC_GDP","A","2020",1.06204000874516,
"LUX","GDEXPRD","TOT","PC_GDP","A","2021",1.02280768187821,
"MEX","GDEXPRD","TOT","MLN_USD","A","1993",2323.37664479847,
"MEX","GDEXPRD","TOT","MLN_USD","A","1994",3219.5474976491,
"MEX","GDEXPRD","TOT","MLN_USD","A","1995",3172.20477916917,
"MEX","GDEXPRD","TOT","MLN_USD","A","1996",3450.70112582019,
"MEX","GDEXPRD","TOT","MLN_USD","A","1997",4062.46143065415,
"MEX","GDEXPRD","TOT","MLN_USD","A","1998",4670.71046191735,
"MEX","GDEXPRD","TOT","MLN_USD","A","1999",5469.12207586054,
"MEX","GDEXPRD","TOT","MLN_USD","A","2000",5106.18939454086,
"MEX","GDEXPRD","TOT","MLN_USD","A","2001",5385.3055379243,
"MEX","GDEXPRD","TOT","MLN_USD","A","2002",5883.25480735052,
"MEX","GDEXPRD","TOT","MLN_USD","A","2003",6622.68619628297,
"MEX","GDEXPRD","TOT","MLN_USD","A","2004",6795.21645487148,
"MEX","GDEXPRD","TOT","MLN_USD","A","2005",7136.07703677821,
"MEX","GDEXPRD","TOT","MLN_USD","A","2006",6909.96685129825,
"MEX","GDEXPRD","TOT","MLN_USD","A","2007",7625.71236965912,
"MEX","GDEXPRD","TOT","MLN_USD","A","2008",8594.63523372432,
"MEX","GDEXPRD","TOT","MLN_USD","A","2009",8794.49123714754,
"MEX","GDEXPRD","TOT","MLN_USD","A","2010",9539.74776392852,
"MEX","GDEXPRD","TOT","MLN_USD","A","2011",9418.41703070957,
"MEX","GDEXPRD","TOT","MLN_USD","A","2012",8719.00374748822,
"MEX","GDEXPRD","TOT","MLN_USD","A","2013",8922.45802852889,
"MEX","GDEXPRD","TOT","MLN_USD","A","2014",9398.5249946441,
"MEX","GDEXPRD","TOT","MLN_USD","A","2015",9577.03685383008,
"MEX","GDEXPRD","TOT","MLN_USD","A","2016",8875.62936028154,
"MEX","GDEXPRD","TOT","MLN_USD","A","2017",7673.48770386878,
"MEX","GDEXPRD","TOT","MLN_USD","A","2018",7335.3789307757,
"MEX","GDEXPRD","TOT","MLN_USD","A","2019",6768.36600362221,
"MEX","GDEXPRD","TOT","MLN_USD","A","2020",6500.74682091519,
"MEX","GDEXPRD","TOT","PC_GDP","A","1993",0.17721496687474,
"MEX","GDEXPRD","TOT","PC_GDP","A","1994",0.2340076648635,
"MEX","GDEXPRD","TOT","PC_GDP","A","1995",0.24604595391358,
"MEX","GDEXPRD","TOT","PC_GDP","A","1996",0.25066855682781,
"MEX","GDEXPRD","TOT","PC_GDP","A","1997",0.27619768464524,
"MEX","GDEXPRD","TOT","PC_GDP","A","1998",0.30195827901094,
"MEX","GDEXPRD","TOT","PC_GDP","A","1999",0.34410006892558,
"MEX","GDEXPRD","TOT","PC_GDP","A","2000",0.30613490296958,
"MEX","GDEXPRD","TOT","PC_GDP","A","2001",0.32417989758123,
"MEX","GDEXPRD","TOT","PC_GDP","A","2002",0.35429617826511,
"MEX","GDEXPRD","TOT","PC_GDP","A","2003",0.39313926448005,
"MEX","GDEXPRD","TOT","PC_GDP","A","2004",0.38816281763517,
"MEX","GDEXPRD","TOT","PC_GDP","A","2005",0.39843858616112,
"MEX","GDEXPRD","TOT","PC_GDP","A","2006",0.36921725615333,
"MEX","GDEXPRD","TOT","PC_GDP","A","2007",0.39833377324488,
"MEX","GDEXPRD","TOT","PC_GDP","A","2008",0.44387002545936,
"MEX","GDEXPRD","TOT","PC_GDP","A","2009",0.47953878397935,
"MEX","GDEXPRD","TOT","PC_GDP","A","2010",0.49484858369283,
"MEX","GDEXPRD","TOT","PC_GDP","A","2011",0.47129143770994,
"MEX","GDEXPRD","TOT","PC_GDP","A","2012",0.42096051350064,
"MEX","GDEXPRD","TOT","PC_GDP","A","2013",0.4250281774398,
"MEX","GDEXPRD","TOT","PC_GDP","A","2014",0.43530090615191,
"MEX","GDEXPRD","TOT","PC_GDP","A","2015",0.42942715223025,
"MEX","GDEXPRD","TOT","PC_GDP","A","2016",0.38777599286639,
"MEX","GDEXPRD","TOT","PC_GDP","A","2017",0.32831670238966,
"MEX","GDEXPRD","TOT","PC_GDP","A","2018",0.30710939572831,
"MEX","GDEXPRD","TOT","PC_GDP","A","2019",0.28393550344962,
"MEX","GDEXPRD","TOT","PC_GDP","A","2020",0.29638364356308,
"NLD","GDEXPRD","TOT","MLN_USD","A","1981",6680.61268402729,
"NLD","GDEXPRD","TOT","MLN_USD","A","1982",7001.51606063539,
"NLD","GDEXPRD","TOT","MLN_USD","A","1983",7299.03290937625,
"NLD","GDEXPRD","TOT","MLN_USD","A","1984",7276.21432378411,
"NLD","GDEXPRD","TOT","MLN_USD","A","1985",8036.92044625768,
"NLD","GDEXPRD","TOT","MLN_USD","A","1986",8739.61009594354,
"NLD","GDEXPRD","TOT","MLN_USD","A","1987",9301.86423280162,
"NLD","GDEXPRD","TOT","MLN_USD","A","1988",9339.27310777538,
"NLD","GDEXPRD","TOT","MLN_USD","A","1989",9314.79978604892,
"NLD","GDEXPRD","TOT","MLN_USD","A","1990",9917.2230046547,
"NLD","GDEXPRD","TOT","MLN_USD","A","1991",9623.49419120728,
"NLD","GDEXPRD","TOT","MLN_USD","A","1992",9449.1413181794,
"NLD","GDEXPRD","TOT","MLN_USD","A","1993",9683.86711443755,
"NLD","GDEXPRD","TOT","MLN_USD","A","1994",10171.6368415784,
"NLD","GDEXPRD","TOT","MLN_USD","A","1995",10565.2944199061,
"NLD","GDEXPRD","TOT","MLN_USD","A","1996",11044.2422999383,
"NLD","GDEXPRD","TOT","MLN_USD","A","1997",11546.4197873637,
"NLD","GDEXPRD","TOT","MLN_USD","A","1998",11412.0919467733,
"NLD","GDEXPRD","TOT","MLN_USD","A","1999",12542.267060926,
"NLD","GDEXPRD","TOT","MLN_USD","A","2000",12831.6996430485,
"NLD","GDEXPRD","TOT","MLN_USD","A","2001",13176.4417012774,
"NLD","GDEXPRD","TOT","MLN_USD","A","2002",12832.6431250082,
"NLD","GDEXPRD","TOT","MLN_USD","A","2003",13135.8616642669,
"NLD","GDEXPRD","TOT","MLN_USD","A","2004",13435.0310515775,
"NLD","GDEXPRD","TOT","MLN_USD","A","2005",13594.5798502639,
"NLD","GDEXPRD","TOT","MLN_USD","A","2006",13801.7466969648,
"NLD","GDEXPRD","TOT","MLN_USD","A","2007",13743.4785290712,
"NLD","GDEXPRD","TOT","MLN_USD","A","2008",13641.4853833355,
"NLD","GDEXPRD","TOT","MLN_USD","A","2009",13489.6130626431,
"NLD","GDEXPRD","TOT","MLN_USD","A","2010",13985.3957929031,
"NLD","GDEXPRD","TOT","MLN_USD","A","2011",15679.8366272969,
"NLD","GDEXPRD","TOT","MLN_USD","A","2012",15806.6429515263,
"NLD","GDEXPRD","TOT","MLN_USD","A","2013",17761.4279046715,
"NLD","GDEXPRD","TOT","MLN_USD","A","2014",18158.2422344335,
"NLD","GDEXPRD","TOT","MLN_USD","A","2015",18281.9743951097,
"NLD","GDEXPRD","TOT","MLN_USD","A","2016",18724.0171214824,
"NLD","GDEXPRD","TOT","MLN_USD","A","2017",19517.701300515,
"NLD","GDEXPRD","TOT","MLN_USD","A","2018",19613.781376538,
"NLD","GDEXPRD","TOT","MLN_USD","A","2019",20423.3094367921,
"NLD","GDEXPRD","TOT","MLN_USD","A","2020",20864.9846309582,
"NLD","GDEXPRD","TOT","MLN_USD","A","2021",21256.0797310043,
"NLD","GDEXPRD","TOT","PC_GDP","A","1981",1.62199374435355,
"NLD","GDEXPRD","TOT","PC_GDP","A","1982",1.72126293576767,
"NLD","GDEXPRD","TOT","PC_GDP","A","1983",1.75801474453936,
"NLD","GDEXPRD","TOT","PC_GDP","A","1984",1.70045624254433,
"NLD","GDEXPRD","TOT","PC_GDP","A","1985",1.83099092329482,
"NLD","GDEXPRD","TOT","PC_GDP","A","1986",1.93709308575799,
"NLD","GDEXPRD","TOT","PC_GDP","A","1987",2.02265161644754,
"NLD","GDEXPRD","TOT","PC_GDP","A","1988",1.96322707911686,
"NLD","GDEXPRD","TOT","PC_GDP","A","1989",1.87519416490369,
"NLD","GDEXPRD","TOT","PC_GDP","A","1990",1.91630842165851,
"NLD","GDEXPRD","TOT","PC_GDP","A","1991",1.81527582996912,
"NLD","GDEXPRD","TOT","PC_GDP","A","1992",1.7524889115599,
"NLD","GDEXPRD","TOT","PC_GDP","A","1993",1.7737158859999,
"NLD","GDEXPRD","TOT","PC_GDP","A","1994",1.8094766080883,
"NLD","GDEXPRD","TOT","PC_GDP","A","1995",1.82271078796044,
"NLD","GDEXPRD","TOT","PC_GDP","A","1996",1.84092889407327,
"NLD","GDEXPRD","TOT","PC_GDP","A","1997",1.84477397993746,
"NLD","GDEXPRD","TOT","PC_GDP","A","1998",1.74206397012389,
"NLD","GDEXPRD","TOT","PC_GDP","A","1999",1.82282416159863,
"NLD","GDEXPRD","TOT","PC_GDP","A","2000",1.7897952907809,
"NLD","GDEXPRD","TOT","PC_GDP","A","2001",1.79608658569232,
"NLD","GDEXPRD","TOT","PC_GDP","A","2002",1.74543089015579,
"NLD","GDEXPRD","TOT","PC_GDP","A","2003",1.78389656987968,
"NLD","GDEXPRD","TOT","PC_GDP","A","2004",1.78901387907483,
"NLD","GDEXPRD","TOT","PC_GDP","A","2005",1.77387938999751,
"NLD","GDEXPRD","TOT","PC_GDP","A","2006",1.74066711601824,
"NLD","GDEXPRD","TOT","PC_GDP","A","2007",1.6703005636578,
"NLD","GDEXPRD","TOT","PC_GDP","A","2008",1.62268733834159,
"NLD","GDEXPRD","TOT","PC_GDP","A","2009",1.66570108923536,
"NLD","GDEXPRD","TOT","PC_GDP","A","2010",1.70403966288426,
"NLD","GDEXPRD","TOT","PC_GDP","A","2011",1.88131473539999,
"NLD","GDEXPRD","TOT","PC_GDP","A","2012",1.91627374916918,
"NLD","GDEXPRD","TOT","PC_GDP","A","2013",2.15606324654068,
"NLD","GDEXPRD","TOT","PC_GDP","A","2014",2.17329799273334,
"NLD","GDEXPRD","TOT","PC_GDP","A","2015",2.14606207464261,
"NLD","GDEXPRD","TOT","PC_GDP","A","2016",2.15081239579466,
"NLD","GDEXPRD","TOT","PC_GDP","A","2017",2.17856629989189,
"NLD","GDEXPRD","TOT","PC_GDP","A","2018",2.13879561284621,
"NLD","GDEXPRD","TOT","PC_GDP","A","2019",2.18435407198775,
"NLD","GDEXPRD","TOT","PC_GDP","A","2020",2.32182089814571,
"NLD","GDEXPRD","TOT","PC_GDP","A","2021",2.25564438154226,
"NZL","GDEXPRD","TOT","MLN_USD","A","1981",722.712590347264,
"NZL","GDEXPRD","TOT","MLN_USD","A","1983",673.756877827732,
"NZL","GDEXPRD","TOT","MLN_USD","A","1989",693.792374604501,
"NZL","GDEXPRD","TOT","MLN_USD","A","1990",797.927564244771,
"NZL","GDEXPRD","TOT","MLN_USD","A","1991",776.066374818852,
"NZL","GDEXPRD","TOT","MLN_USD","A","1992",806.502985043938,
"NZL","GDEXPRD","TOT","MLN_USD","A","1993",869.343114897224,
"NZL","GDEXPRD","TOT","MLN_USD","A","1995",905.157069393142,
"NZL","GDEXPRD","TOT","MLN_USD","A","1997",1102.98215979709,
"NZL","GDEXPRD","TOT","MLN_USD","A","1999",1070.6449314996,
"NZL","GDEXPRD","TOT","MLN_USD","A","2001",1300.03488156699,
"NZL","GDEXPRD","TOT","MLN_USD","A","2003",1490.57815616548,
"NZL","GDEXPRD","TOT","MLN_USD","A","2005",1548.2709082186,
"NZL","GDEXPRD","TOT","MLN_USD","A","2007",1700.20755429534,
"NZL","GDEXPRD","TOT","MLN_USD","A","2009",1845.94721883123,
"NZL","GDEXPRD","TOT","MLN_USD","A","2011",1881.48605105442,
"NZL","GDEXPRD","TOT","MLN_USD","A","2013",1843.46751294866,
"NZL","GDEXPRD","TOT","MLN_USD","A","2015",2121.76558428145,
"NZL","GDEXPRD","TOT","MLN_USD","A","2017",2525.67257377794,
"NZL","GDEXPRD","TOT","MLN_USD","A","2019",2801.22078171968,
"NZL","GDEXPRD","TOT","PC_GDP","A","1981",0.97147581645308,
"NZL","GDEXPRD","TOT","PC_GDP","A","1983",0.86704426489142,
"NZL","GDEXPRD","TOT","PC_GDP","A","1989",0.83271923360354,
"NZL","GDEXPRD","TOT","PC_GDP","A","1990",0.95133062874998,
"NZL","GDEXPRD","TOT","PC_GDP","A","1991",0.94030479298818,
"NZL","GDEXPRD","TOT","PC_GDP","A","1992",0.96451238044158,
"NZL","GDEXPRD","TOT","PC_GDP","A","1993",0.97655695003552,
"NZL","GDEXPRD","TOT","PC_GDP","A","1995",0.92413196309074,
"NZL","GDEXPRD","TOT","PC_GDP","A","1997",1.05648519486715,
"NZL","GDEXPRD","TOT","PC_GDP","A","1999",0.96386968002897,
"NZL","GDEXPRD","TOT","PC_GDP","A","2001",1.1002859096277,
"NZL","GDEXPRD","TOT","PC_GDP","A","2003",1.14891143375178,
"NZL","GDEXPRD","TOT","PC_GDP","A","2005",1.12043305081105,
"NZL","GDEXPRD","TOT","PC_GDP","A","2007",1.15763929438108,
"NZL","GDEXPRD","TOT","PC_GDP","A","2009",1.25214867271211,
"NZL","GDEXPRD","TOT","PC_GDP","A","2011",1.23224973594649,
"NZL","GDEXPRD","TOT","PC_GDP","A","2013",1.15339015086429,
"NZL","GDEXPRD","TOT","PC_GDP","A","2015",1.22816636641341,
"NZL","GDEXPRD","TOT","PC_GDP","A","2017",1.34867470873853,
"NZL","GDEXPRD","TOT","PC_GDP","A","2019",1.40415536150287,
"NOR","GDEXPRD","TOT","MLN_USD","A","1981",1496.29683102066,
"NOR","GDEXPRD","TOT","MLN_USD","A","1982",1585.76686936241,
"NOR","GDEXPRD","TOT","MLN_USD","A","1983",1686.86862107943,
"NOR","GDEXPRD","TOT","MLN_USD","A","1984",1907.65757356215,
"NOR","GDEXPRD","TOT","MLN_USD","A","1985",2128.03381690795,
"NOR","GDEXPRD","TOT","MLN_USD","A","1987",2299.05637105914,
"NOR","GDEXPRD","TOT","MLN_USD","A","1989",2346.58651494847,
"NOR","GDEXPRD","TOT","MLN_USD","A","1991",2424.01775189738,
"NOR","GDEXPRD","TOT","MLN_USD","A","1993",2643.84872069985,
"NOR","GDEXPRD","TOT","MLN_USD","A","1995",2827.64980202316,
"NOR","GDEXPRD","TOT","MLN_USD","A","1997",3101.71917994307,
"NOR","GDEXPRD","TOT","MLN_USD","A","1999",3284.38938835714,
"NOR","GDEXPRD","TOT","MLN_USD","A","2001",3687.8617755986,
"NOR","GDEXPRD","TOT","MLN_USD","A","2002",3773.43138941697,
"NOR","GDEXPRD","TOT","MLN_USD","A","2003",3928.27250018281,
"NOR","GDEXPRD","TOT","MLN_USD","A","2004",3881.67173859871,
"NOR","GDEXPRD","TOT","MLN_USD","A","2005",4058.0810629294,
"NOR","GDEXPRD","TOT","MLN_USD","A","2006",4276.66635038878,
"NOR","GDEXPRD","TOT","MLN_USD","A","2007",4690.17102573108,
"NOR","GDEXPRD","TOT","MLN_USD","A","2008",4934.37731718601,
"NOR","GDEXPRD","TOT","MLN_USD","A","2009",4959.53094435817,
"NOR","GDEXPRD","TOT","MLN_USD","A","2010",4890.23841415611,
"NOR","GDEXPRD","TOT","MLN_USD","A","2011",5046.40713249906,
"NOR","GDEXPRD","TOT","MLN_USD","A","2012",5203.21121715082,
"NOR","GDEXPRD","TOT","MLN_USD","A","2013",5350.14734142127,
"NOR","GDEXPRD","TOT","MLN_USD","A","2014",5532.07950462601,
"NOR","GDEXPRD","TOT","MLN_USD","A","2015",6061.82754730519,
"NOR","GDEXPRD","TOT","MLN_USD","A","2016",6253.07631437807,
"NOR","GDEXPRD","TOT","MLN_USD","A","2017",6677.53574995127,
"NOR","GDEXPRD","TOT","MLN_USD","A","2018",6801.20344447878,
"NOR","GDEXPRD","TOT","MLN_USD","A","2019",6990.02849114199,
"NOR","GDEXPRD","TOT","MLN_USD","A","2020",6826.56114662521,
"NOR","GDEXPRD","TOT","MLN_USD","A","2021",7009.05383934986,
"NOR","GDEXPRD","TOT","PC_GDP","A","1981",1.15442463693074,
"NOR","GDEXPRD","TOT","PC_GDP","A","1982",1.22488097446361,
"NOR","GDEXPRD","TOT","PC_GDP","A","1983",1.26558688066682,
"NOR","GDEXPRD","TOT","PC_GDP","A","1984",1.34779638529002,
"NOR","GDEXPRD","TOT","PC_GDP","A","1985",1.44201123040103,
"NOR","GDEXPRD","TOT","PC_GDP","A","1987",1.60704328732946,
"NOR","GDEXPRD","TOT","PC_GDP","A","1989",1.62745048233508,
"NOR","GDEXPRD","TOT","PC_GDP","A","1991",1.59515344512693,
"NOR","GDEXPRD","TOT","PC_GDP","A","1993",1.66735835006038,
"NOR","GDEXPRD","TOT","PC_GDP","A","1995",1.65164285907108,
"NOR","GDEXPRD","TOT","PC_GDP","A","1997",1.59349536509717,
"NOR","GDEXPRD","TOT","PC_GDP","A","1999",1.60436585987905,
"NOR","GDEXPRD","TOT","PC_GDP","A","2001",1.56019500762108,
"NOR","GDEXPRD","TOT","PC_GDP","A","2002",1.62644767588683,
"NOR","GDEXPRD","TOT","PC_GDP","A","2003",1.67572093996964,
"NOR","GDEXPRD","TOT","PC_GDP","A","2004",1.53975425627879,
"NOR","GDEXPRD","TOT","PC_GDP","A","2005",1.4771534027662,
"NOR","GDEXPRD","TOT","PC_GDP","A","2006",1.44972000623856,
"NOR","GDEXPRD","TOT","PC_GDP","A","2007",1.55794445663752,
"NOR","GDEXPRD","TOT","PC_GDP","A","2008",1.54556115531809,
"NOR","GDEXPRD","TOT","PC_GDP","A","2009",1.71678050523996,
"NOR","GDEXPRD","TOT","PC_GDP","A","2010",1.64120304711342,
"NOR","GDEXPRD","TOT","PC_GDP","A","2011",1.61713694545307,
"NOR","GDEXPRD","TOT","PC_GDP","A","2012",1.61053232864534,
"NOR","GDEXPRD","TOT","PC_GDP","A","2013",1.64215853621048,
"NOR","GDEXPRD","TOT","PC_GDP","A","2014",1.70369121658207,
"NOR","GDEXPRD","TOT","PC_GDP","A","2015",1.92350415295208,
"NOR","GDEXPRD","TOT","PC_GDP","A","2016",2.03286548450194,
"NOR","GDEXPRD","TOT","PC_GDP","A","2017",2.08167486833842,
"NOR","GDEXPRD","TOT","PC_GDP","A","2018",2.034823201264,
"NOR","GDEXPRD","TOT","PC_GDP","A","2019",2.13599515365435,
"NOR","GDEXPRD","TOT","PC_GDP","A","2020",2.24436275394871,
"NOR","GDEXPRD","TOT","PC_GDP","A","2021",1.93801893333207,
"POL","GDEXPRD","TOT","MLN_USD","A","1990",3579.14864645427,
"POL","GDEXPRD","TOT","MLN_USD","A","1991",2797.51590931706,
"POL","GDEXPRD","TOT","MLN_USD","A","1992",2949.01441346154,
"POL","GDEXPRD","TOT","MLN_USD","A","1993",3057.75935652902,
"POL","GDEXPRD","TOT","MLN_USD","A","1994",2961.09658446971,
"POL","GDEXPRD","TOT","MLN_USD","A","1995",2867.38140500448,
"POL","GDEXPRD","TOT","MLN_USD","A","1996",3147.44451958543,
"POL","GDEXPRD","TOT","MLN_USD","A","1997",3370.26938009449,
"POL","GDEXPRD","TOT","MLN_USD","A","1998",3617.44054796405,
"POL","GDEXPRD","TOT","MLN_USD","A","1999",3905.42832947104,
"POL","GDEXPRD","TOT","MLN_USD","A","2000",3844.90759417963,
"POL","GDEXPRD","TOT","MLN_USD","A","2001",3776.70670994177,
"POL","GDEXPRD","TOT","MLN_USD","A","2002",3451.63079108613,
"POL","GDEXPRD","TOT","MLN_USD","A","2003",3452.46975819775,
"POL","GDEXPRD","TOT","MLN_USD","A","2004",3721.740816025,
"POL","GDEXPRD","TOT","MLN_USD","A","2005",3923.95028681712,
"POL","GDEXPRD","TOT","MLN_USD","A","2006",4077.52805162536,
"POL","GDEXPRD","TOT","MLN_USD","A","2007",4451.90686376708,
"POL","GDEXPRD","TOT","MLN_USD","A","2008",4948.49731864093,
"POL","GDEXPRD","TOT","MLN_USD","A","2009",5611.75450672743,
"POL","GDEXPRD","TOT","MLN_USD","A","2010",6345.53808035739,
"POL","GDEXPRD","TOT","MLN_USD","A","2011",6904.38043870345,
"POL","GDEXPRD","TOT","MLN_USD","A","2012",8295.041315744,
"POL","GDEXPRD","TOT","MLN_USD","A","2013",8317.74571031758,
"POL","GDEXPRD","TOT","MLN_USD","A","2014",9280.48848963077,
"POL","GDEXPRD","TOT","MLN_USD","A","2015",10232.0166122894,
"POL","GDEXPRD","TOT","MLN_USD","A","2016",10156.471254968,
"POL","GDEXPRD","TOT","MLN_USD","A","2017",11446.5712056079,
"POL","GDEXPRD","TOT","MLN_USD","A","2018",14093.017096598,
"POL","GDEXPRD","TOT","MLN_USD","A","2019",16151.2015752871,
"POL","GDEXPRD","TOT","MLN_USD","A","2020",16575.0774897665,
